;;;;;;;;;;Daily report lt 55 zone ABCD;;;;;;;Printed Date 2021/12/21(Tue);;;1
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 55 Zone A;kWh WBP 55 Zone A;kWh LWBP 55 Zone A;kWh total 55 Zone B;kWh WBP 55 Zone B;kWh LWBP 55 Zone B;kWh total 55 Zone C;kWh WBP 55 Zone C;kWh LWBP 55 Zone C;kWh total 55 Zone D;kWh WBP 55 Zone D;kWh LWBP 55 Zone D;kW Total 55 Zone A;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kW;;;;;
22;20/12/2021;18:00;1.6;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;7.2;0.0;7.2;4.9;0.0;4.8;;;
22;20/12/2021;19:00;1.4;1.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;3.3;1.6;1.8;0.5;0.3;0.2;;;
22;20/12/2021;20:00;1.5;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.8;0.0;0.3;0.3;0.0;;;
22;20/12/2021;21:00;1.4;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.2;0.0;0.4;0.3;0.0;;;
22;20/12/2021;22:00;1.3;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.3;0.3;0.0;;;
22;20/12/2021;23:00;1.4;0.4;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1;0.1;0.3;0.1;0.3;;;
22;20/12/2021;00:00;1.3;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.3;0.3;0.0;0.3;;;
22;20/12/2021;Daily Total;31.2;5.7;25.4;0.0;0.0;0.0;0.0;0.0;0.0;141.9;4.0;137.9;82.1;1.3;80.8;;;
22;20/12/2021;Daily Maximum;1.7;1.4;1.8;0.0;0.0;0.0;0.0;0.0;0.0;15.2;1.6;15.3;13.8;0.3;13.9;;;
22;20/12/2021;Daily Minimum;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.0;;;
22;20/12/2021;Daily Average;1.3;0.2;1.1;0.0;0.0;0.0;0.0;0.0;0.0;5.9;0.2;5.7;3.4;0.1;3.4;;;
22;20/12/2021;Monthly Total;574.2;112.6;461.5;0.1;0.0;0.0;0.0;0.0;0.0;2124.5;92.6;2031.9;1108.3;27.1;1081.3;;;
22;20/12/2021;Monthly Maximum;31.2;5.8;25.4;0.1;0.0;0.0;0.0;0.0;0.0;172.5;23.1;162.8;148.0;2.2;146.6;;;
22;20/12/2021;Monthly Minimum;26.2;5.5;20.6;0.0;0.0;0.0;0.0;0.0;0.0;6.1;1.0;5.1;7.6;1.3;6.3;;;
22;20/12/2021;Monthly Average;28.7;5.6;23.1;0.0;0.0;0.0;0.0;0.0;0.0;106.2;4.6;101.6;55.4;1.4;54.1;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 32 Zone FGHI;;;;;;;Printed Date 2021/12/21(Tue);;;23
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 32 Zone F;kWh WBP 32 Zone F;kWh LWBP 32 Zone F;kWh total 32 Zone G;kWh WBP 32 Zone G;kWh LWBP 32 Zone G;kWh total 32 Zone H;kWh WBP 32 Zone H;kWh LWBP 32 Zone H;kWh total 32 Zone I;kWh WBP 32 Zone I;kWh LWBP 32 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
23;20/12/2021;01:00;0.5;0.0;0.5;0.1;0.0;0.1;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;02:00;0.5;0.0;0.5;0.1;0.0;0.2;1.2;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;03:00;0.6;0.0;0.5;0.2;0.0;0.1;1.1;0.0;1.2;******;******;******;;;;;;
23;20/12/2021;04:00;0.5;0.0;0.6;0.1;0.0;0.2;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;05:00;0.6;0.0;0.5;0.1;0.0;0.1;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;06:00;0.6;0.0;0.6;0.2;0.0;0.1;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;07:00;0.5;0.0;0.6;0.1;0.0;0.2;1.0;0.0;0.9;******;******;******;;;;;;
23;20/12/2021;08:00;0.5;0.0;0.5;0.2;0.0;0.1;1.0;0.0;1.0;******;******;******;;;;;;
23;20/12/2021;09:00;1.6;0.0;1.6;0.1;0.0;0.2;1.0;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;10:00;7.0;0.0;7.0;0.2;0.0;0.1;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;11:00;7.5;0.0;7.5;0.1;0.0;0.2;1.0;0.0;1.0;******;******;******;;;;;;
23;20/12/2021;12:00;7.5;0.0;7.4;0.2;0.0;0.1;1.2;0.0;1.2;******;******;******;;;;;;
23;20/12/2021;13:00;6.0;0.0;6.0;0.1;0.0;0.2;1.5;0.0;1.5;******;******;******;;;;;;
23;20/12/2021;14:00;5.8;0.0;5.9;0.2;0.0;0.1;1.2;0.0;1.2;******;******;******;;;;;;
23;20/12/2021;15:00;6.0;0.0;6.0;0.1;0.0;0.2;1.1;0.0;1.1;******;******;******;;;;;;
23;20/12/2021;16:00;5.9;0.0;5.9;0.2;0.0;0.1;1.0;0.0;1.0;******;******;******;;;;;;
23;20/12/2021;17:00;6.0;0.0;6.0;0.1;0.0;0.2;0.9;0.0;0.9;******;******;******;;;;;;
23;20/12/2021;18:00;5.7;0.0;5.6;0.2;0.0;0.1;1.1;0.0;1.0;******;******;******;;;;;;
23;20/12/2021;19:00;1.8;0.7;1.1;0.1;0.1;0.0;1.0;0.8;0.3;******;******;******;;;;;;
23;20/12/2021;20:00;0.8;0.9;0.0;0.1;0.2;0.0;1.0;1.0;0.0;******;******;******;;;;;;
23;20/12/2021;21:00;0.6;0.6;0.0;0.2;0.1;0.0;1.1;1.1;0.0;******;******;******;;;;;;
23;20/12/2021;22:00;0.4;0.3;0.0;0.1;0.2;0.0;0.9;0.9;0.0;******;******;******;;;;;;
23;20/12/2021;23:00;0.3;0.1;0.3;0.1;0.0;0.1;0.9;0.2;0.7;******;******;******;;;;;;
23;20/12/2021;00:00;0.4;0.0;0.3;0.2;0.0;0.2;0.9;0.0;0.9;******;******;******;;;;;;
23;20/12/2021;Daily Total;67.6;2.6;64.9;3.4;0.6;2.9;25.6;4.0;21.6;******;******;******;;;;;;
23;20/12/2021;Daily Maximum;7.5;0.9;7.5;0.2;0.2;0.2;1.5;1.1;1.5;******;******;******;;;;;;
23;20/12/2021;Daily Minimum;0.3;0.0;0.0;0.1;0.0;0.0;0.9;0.0;0.0;******;******;******;;;;;;
23;20/12/2021;Daily Average;2.8;0.1;2.7;0.1;0.0;0.1;1.1;0.2;0.9;******;******;******;;;;;;
23;20/12/2021;Monthly Total;808.9;34.6;774.2;66.5;10.9;55.6;523.7;84.9;438.8;******;******;******;;;;;;
23;20/12/2021;Monthly Maximum;67.6;2.6;64.9;3.5;0.6;2.9;27.1;4.6;23.0;******;******;******;;;;;;
23;20/12/2021;Monthly Minimum;8.1;1.3;6.7;3.2;0.5;2.7;24.3;4.0;20.2;******;******;******;;;;;;
23;20/12/2021;Monthly Average;40.4;1.7;38.7;3.3;0.5;2.8;26.2;4.2;21.9;******;******;******;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 31 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;24
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 31 Zone A;kWh WBP 31 Zone A;kWh LWBP 31 Zone A;kWh total 31 Zone B;kWh WBP 31 Zone B;kWh LWBP 31 Zone B;kWh total 31 Zone C;kWh WBP 31 Zone C;kWh LWBP 31 Zone C;kWh total 31 Zone D;kWh WBP 31 Zone D;kWh LWBP 31 Zone D;kWh total 31 Zone E;kWh WBP 31 Zone E;kWh LWBP 31 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
24;20/12/2021;01:00;3.2;0.0;3.2;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;;;
24;20/12/2021;02:00;3.1;0.0;3.1;0.1;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.2;0.0;0.1;;;
24;20/12/2021;03:00;3.0;0.0;3.1;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;;;
24;20/12/2021;04:00;3.3;0.0;3.2;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;;;
24;20/12/2021;05:00;5.1;0.0;5.0;0.2;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.3;0.0;0.3;;;
24;20/12/2021;06:00;7.2;0.0;7.2;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;;;
24;20/12/2021;07:00;8.4;0.0;8.6;8.7;0.0;8.7;4.1;0.0;4.1;0.0;0.0;0.0;11.5;0.0;11.3;;;
24;20/12/2021;08:00;8.8;0.0;8.8;14.5;0.0;14.6;4.7;0.0;4.7;0.0;0.0;0.0;14.5;0.0;14.8;;;
24;20/12/2021;09:00;8.5;0.0;8.5;13.5;0.0;13.5;4.5;0.0;4.5;0.0;0.0;0.0;14.7;0.0;14.7;;;
24;20/12/2021;10:00;8.7;0.0;8.7;15.1;0.0;15.0;4.7;0.0;4.7;0.0;0.0;0.0;14.2;0.0;14.2;;;
24;20/12/2021;11:00;8.9;0.0;8.7;11.5;0.0;11.3;4.9;0.0;5.0;0.0;0.0;0.0;15.2;0.0;15.2;;;
24;20/12/2021;12:00;7.0;0.0;7.0;16.5;0.0;16.4;5.2;0.0;5.1;0.0;0.0;0.0;15.7;0.0;15.4;;;
24;20/12/2021;13:00;8.6;0.0;8.8;11.9;0.0;12.2;4.4;0.0;4.4;0.0;0.0;0.0;14.6;0.0;14.7;;;
24;20/12/2021;14:00;6.0;0.0;6.0;7.4;0.0;7.3;4.1;0.0;4.2;0.0;0.0;0.0;10.3;0.0;10.5;;;
24;20/12/2021;15:00;4.0;0.0;4.0;8.8;0.0;8.9;4.0;0.0;4.0;0.0;0.0;0.0;11.3;0.0;11.3;;;
24;20/12/2021;16:00;4.4;0.0;4.4;11.5;0.0;11.5;4.3;0.0;4.3;0.0;0.0;0.0;11.2;0.0;11.2;;;
24;20/12/2021;17:00;5.2;0.0;5.0;7.3;0.0;7.2;4.0;0.0;3.9;0.0;0.0;0.0;12.0;0.0;12.0;;;
24;20/12/2021;18:00;8.1;0.0;8.2;7.2;0.0;7.1;4.0;0.0;4.0;0.0;0.0;0.0;8.5;0.0;8.4;;;
24;20/12/2021;19:00;3.8;2.2;1.6;1.8;0.3;1.7;0.7;0.1;0.7;0.0;0.0;0.0;2.4;0.7;1.7;;;
24;20/12/2021;20:00;2.6;2.6;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;;;
24;20/12/2021;21:00;2.5;2.5;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.4;0.3;0.0;;;
24;20/12/2021;22:00;2.9;2.8;0.0;0.1;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;;;
24;20/12/2021;23:00;3.2;0.7;2.6;0.1;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.2;0.0;0.1;;;
24;20/12/2021;00:00;3.1;0.0;3.2;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;;;
24;20/12/2021;Daily Total;129.6;10.8;118.9;137.2;0.7;136.5;54.2;0.2;53.9;0.0;0.0;0.0;158.4;1.4;156.9;;;
24;20/12/2021;Daily Maximum;8.9;2.8;8.8;16.5;0.3;16.4;5.2;0.1;5.1;0.0;0.0;0.0;15.7;0.7;15.4;;;
24;20/12/2021;Daily Minimum;2.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;
24;20/12/2021;Daily Average;5.4;0.5;5.0;5.7;0.0;5.7;2.3;0.0;2.2;0.0;0.0;0.0;6.6;0.1;6.5;;;
24;20/12/2021;Monthly Total;1855.6;268.6;1587.1;1935.6;47.1;1888.5;824.2;19.0;805.2;14.1;0.0;14.1;2359.3;124.1;2235.2;;;
24;20/12/2021;Monthly Maximum;129.6;15.2;118.9;170.2;33.3;169.8;63.7;13.4;63.5;14.1;0.0;14.1;172.8;36.9;171.3;;;
24;20/12/2021;Monthly Minimum;65.4;10.8;54.4;3.6;0.5;3.0;1.1;0.1;0.9;0.0;0.0;0.0;7.0;1.0;5.9;;;
24;20/12/2021;Monthly Average;92.8;13.4;79.4;96.8;2.4;94.4;41.2;1.0;40.3;0.7;0.0;0.7;118.0;6.2;111.8;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 31 Zone FGHI;;;;;;;Printed Date 2021/12/21(Tue);;;25
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 31 Zone F;kWh WBP 31 Zone F;kWh LWBP 31 Zone F;kWh total 31 Zone G;kWh WBP 31 Zone G;kWh LWBP 31 Zone G;kWh total 31 Zone H;kWh WBP 31 Zone H;kWh LWBP 31 Zone H;kWh total 31 Zone I;kWh WBP 31 Zone I;kWh LWBP 31 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
25;20/12/2021;01:00;0.1;0.0;0.1;0.1;0.0;0.1;1.3;0.0;1.2;1.6;0.0;1.6;;;;;;
25;20/12/2021;02:00;0.0;0.0;0.0;0.1;0.0;0.2;1.3;0.0;1.3;1.8;0.0;1.7;;;;;;
25;20/12/2021;03:00;0.1;0.0;0.1;0.2;0.0;0.1;1.2;0.0;1.3;1.6;0.0;1.6;;;;;;
25;20/12/2021;04:00;0.0;0.0;0.0;0.1;0.0;0.2;1.3;0.0;1.2;1.5;0.0;1.5;;;;;;
25;20/12/2021;05:00;0.0;0.0;0.0;0.1;0.0;0.1;1.4;0.0;1.4;1.4;0.0;1.4;;;;;;
25;20/12/2021;06:00;0.1;0.0;0.1;0.2;0.0;0.1;1.5;0.0;1.5;1.5;0.0;1.6;;;;;;
25;20/12/2021;07:00;0.0;0.0;0.0;0.1;0.0;0.2;1.5;0.0;1.5;1.5;0.0;1.4;;;;;;
25;20/12/2021;08:00;0.1;0.0;0.1;0.2;0.0;0.1;1.6;0.0;1.6;1.2;0.0;1.2;;;;;;
25;20/12/2021;09:00;0.0;0.0;0.0;0.1;0.0;0.2;1.7;0.0;1.7;1.8;0.0;1.8;;;;;;
25;20/12/2021;10:00;0.0;0.0;0.0;0.1;0.0;0.1;1.7;0.0;1.7;1.8;0.0;1.8;;;;;;
25;20/12/2021;11:00;0.1;0.0;0.1;0.2;0.0;0.1;1.9;0.0;2.0;1.9;0.0;1.9;;;;;;
25;20/12/2021;12:00;0.0;0.0;0.0;0.1;0.0;0.2;2.1;0.0;2.1;1.9;0.0;1.9;;;;;;
25;20/12/2021;13:00;0.1;0.0;0.1;0.2;0.0;0.1;1.7;0.0;1.7;1.8;0.0;1.9;;;;;;
25;20/12/2021;14:00;0.0;0.0;0.0;0.1;0.0;0.2;1.8;0.0;1.8;1.9;0.0;1.8;;;;;;
25;20/12/2021;15:00;0.0;0.0;0.0;0.1;0.0;0.1;1.9;0.0;1.9;1.9;0.0;1.9;;;;;;
25;20/12/2021;16:00;0.1;0.0;0.1;0.2;0.0;0.1;1.9;0.0;1.9;2.1;0.0;2.1;;;;;;
25;20/12/2021;17:00;0.0;0.0;0.0;0.1;0.0;0.2;1.7;0.0;1.7;1.8;0.0;1.9;;;;;;
25;20/12/2021;18:00;0.1;0.0;0.1;0.2;0.0;0.1;1.5;0.0;1.5;1.8;0.0;1.7;;;;;;
25;20/12/2021;19:00;0.0;0.0;0.0;0.1;0.1;0.1;1.3;0.9;0.3;1.5;1.2;0.3;;;;;;
25;20/12/2021;20:00;0.0;0.1;0.0;0.1;0.1;0.0;1.2;1.3;0.0;1.4;1.4;0.0;;;;;;
25;20/12/2021;21:00;0.1;0.0;0.0;0.2;0.2;0.0;1.5;1.5;0.0;1.5;1.5;0.0;;;;;;
25;20/12/2021;22:00;0.0;0.0;0.0;0.1;0.1;0.0;1.4;1.4;0.0;1.3;1.3;0.0;;;;;;
25;20/12/2021;23:00;0.1;0.1;0.0;0.2;0.0;0.1;1.4;0.4;1.0;1.3;0.1;1.2;;;;;;
25;20/12/2021;00:00;0.0;0.0;0.0;0.1;0.0;0.1;1.4;0.0;1.3;1.3;0.0;1.2;;;;;;
25;20/12/2021;Daily Total;1.0;0.2;0.8;3.3;0.5;2.8;37.2;5.5;31.6;39.1;5.5;33.4;;;;;;
25;20/12/2021;Daily Maximum;0.1;0.1;0.1;0.2;0.2;0.2;2.1;1.5;2.1;2.1;1.5;2.1;;;;;;
25;20/12/2021;Daily Minimum;0.0;0.0;0.0;0.1;0.0;0.0;1.2;0.0;0.0;1.2;0.0;0.0;;;;;;
25;20/12/2021;Daily Average;0.0;0.0;0.0;0.1;0.0;0.1;1.6;0.2;1.3;1.6;0.2;1.4;;;;;;
25;20/12/2021;Monthly Total;37.7;3.3;34.4;126.7;11.1;115.6;704.8;106.0;598.8;867.6;142.5;725.1;;;;;;
25;20/12/2021;Monthly Maximum;19.2;0.2;19.1;63.2;0.6;62.6;38.7;5.9;33.3;55.1;9.1;46.0;;;;;;
25;20/12/2021;Monthly Minimum;0.9;0.1;0.7;3.2;0.5;2.7;30.1;4.9;24.8;32.7;4.8;28.0;;;;;;
25;20/12/2021;Monthly Average;1.9;0.2;1.7;6.3;0.6;5.8;35.2;5.3;29.9;43.4;7.1;36.3;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 30 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;26
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 30 Zone A;kWh WBP 30 Zone A;kWh LWBP 30 Zone A;kWh total 30 Zone B;kWh WBP 30 Zone B;kWh LWBP 30 Zone B;kWh total 30 Zone C;kWh WBP 30 Zone C;kWh LWBP 30 Zone C;kWh total 30 Zone D;kWh WBP 30 Zone D;kWh LWBP 30 Zone D;kWh total 30 Zone E;kWh WBP 30 Zone E;kWh LWBP 30 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
26;20/12/2021;01:00;1.2;0.0;1.2;0.1;0.0;0.2;0.0;0.0;0.1;0.9;0.0;0.8;0.2;0.0;0.2;;;
26;20/12/2021;02:00;1.4;0.0;1.4;0.2;0.0;0.1;0.1;0.0;0.0;0.8;0.0;0.9;0.3;0.0;0.3;;;
26;20/12/2021;03:00;1.3;0.0;1.3;0.1;0.0;0.1;0.0;0.0;0.1;0.9;0.0;0.8;0.2;0.0;0.3;;;
26;20/12/2021;04:00;1.2;0.0;1.3;0.1;0.0;0.2;0.1;0.0;0.0;0.8;0.0;0.9;0.3;0.0;0.2;;;
26;20/12/2021;05:00;1.4;0.0;1.3;0.2;0.0;0.1;0.0;0.0;0.1;0.9;0.0;0.9;0.2;0.0;0.3;;;
26;20/12/2021;06:00;1.6;0.0;1.6;0.1;0.0;0.1;0.1;0.0;0.0;0.9;0.0;0.8;0.3;0.0;0.2;;;
26;20/12/2021;07:00;1.5;0.0;1.5;0.1;0.0;0.2;1.8;0.0;1.8;9.5;0.0;9.4;3.8;0.0;3.8;;;
26;20/12/2021;08:00;1.6;0.0;1.6;3.1;0.0;3.2;3.3;0.0;3.4;15.0;0.0;15.3;6.7;0.0;6.7;;;
26;20/12/2021;09:00;1.6;0.0;1.7;20.3;0.0;20.3;3.0;0.0;3.0;14.3;0.0;14.2;5.7;0.0;5.8;;;
26;20/12/2021;10:00;1.6;0.0;1.5;20.3;0.0;20.3;2.8;0.0;2.8;16.7;0.0;16.8;13.9;0.0;13.9;;;
26;20/12/2021;11:00;1.5;0.0;1.5;14.6;0.0;14.4;1.8;0.0;1.7;14.1;0.0;14.1;11.8;0.0;11.8;;;
26;20/12/2021;12:00;1.8;0.0;1.8;6.6;0.0;6.6;0.6;0.0;0.6;17.5;0.0;17.2;14.7;0.0;14.5;;;
26;20/12/2021;13:00;1.6;0.0;1.6;6.7;0.0;6.7;0.8;0.0;0.9;14.4;0.0;14.4;11.9;0.0;11.9;;;
26;20/12/2021;14:00;1.5;0.0;1.6;6.7;0.0;6.8;3.0;0.0;3.0;12.1;0.0;12.3;13.0;0.0;13.2;;;
26;20/12/2021;15:00;1.6;0.0;1.6;6.2;0.0;6.2;1.2;0.0;1.1;12.3;0.0;12.4;6.7;0.0;6.6;;;
26;20/12/2021;16:00;1.6;0.0;1.5;6.6;0.0;6.6;0.0;0.0;0.1;12.8;0.0;12.8;6.2;0.0;6.2;;;
26;20/12/2021;17:00;2.0;0.0;2.0;6.8;0.0;6.7;0.1;0.0;0.0;11.8;0.0;11.7;2.9;0.0;2.9;;;
26;20/12/2021;18:00;2.1;0.0;2.1;6.8;0.0;6.8;0.0;0.0;0.1;10.5;0.0;10.4;0.8;0.0;0.8;;;
26;20/12/2021;19:00;2.1;1.6;0.6;1.3;0.1;1.3;0.1;0.1;0.0;2.2;0.7;1.6;0.3;0.2;0.1;;;
26;20/12/2021;20:00;2.1;2.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.9;0.8;0.0;0.2;0.2;0.0;;;
26;20/12/2021;21:00;2.0;2.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.8;0.9;0.0;0.3;0.3;0.0;;;
26;20/12/2021;22:00;2.1;2.1;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.9;0.8;0.0;0.2;0.2;0.0;;;
26;20/12/2021;23:00;1.8;0.4;1.3;0.2;0.0;0.1;0.1;0.0;0.0;0.8;0.2;0.7;0.2;0.1;0.1;;;
26;20/12/2021;00:00;1.8;0.0;1.8;0.1;0.0;0.1;0.0;0.0;0.1;0.9;0.0;0.8;0.2;0.0;0.2;;;
26;20/12/2021;Daily Total;40.0;8.2;31.8;107.6;0.5;107.1;19.0;0.2;18.9;172.7;3.4;169.2;101.0;1.0;100.0;;;
26;20/12/2021;Daily Maximum;2.1;2.1;2.1;20.3;0.2;20.3;3.3;0.1;3.4;17.5;0.9;17.2;14.7;0.3;14.5;;;
26;20/12/2021;Daily Minimum;1.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.2;0.0;0.0;;;
26;20/12/2021;Daily Average;1.7;0.3;1.3;4.5;0.0;4.5;0.8;0.0;0.8;7.2;0.1;7.1;4.2;0.0;4.2;;;
26;20/12/2021;Monthly Total;777.3;169.0;608.4;711.9;15.1;696.7;526.7;3.8;522.9;2262.6;90.7;2172.1;1758.5;29.4;1729.3;;;
26;20/12/2021;Monthly Maximum;43.5;9.4;34.1;107.6;3.2;107.1;49.6;0.2;49.4;181.8;9.5;177.7;188.4;5.3;183.1;;;
26;20/12/2021;Monthly Minimum;35.6;8.1;27.0;3.1;0.5;2.6;1.1;0.1;0.9;20.5;3.4;17.1;5.6;0.8;4.7;;;
26;20/12/2021;Monthly Average;38.9;8.5;30.4;35.6;0.8;34.8;26.3;0.2;26.1;113.1;4.5;108.6;87.9;1.5;86.5;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 30 Zone FGHI;;;;;;;Printed Date 2021/12/21(Tue);;;27
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 30 Zone F;kWh WBP 30 Zone F;kWh LWBP 30 Zone F;kWh total 30 Zone G;kWh WBP 30 Zone G;kWh LWBP 30 Zone G;kWh total 30 Zone H;kWh WBP 30 Zone H;kWh LWBP 30 Zone H;kWh total 30 Zone I;kWh WBP 30 Zone I;kWh LWBP 30 Zone I;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;;;;
27;20/12/2021;01:00;0.1;0.0;0.1;0.4;0.0;0.4;******;******;******;******;******;******;;;;;;
27;20/12/2021;02:00;0.0;0.0;0.0;0.3;0.0;0.4;******;******;******;******;******;******;;;;;;
27;20/12/2021;03:00;0.1;0.0;0.1;0.3;0.0;0.3;******;******;******;******;******;******;;;;;;
27;20/12/2021;04:00;0.0;0.0;0.0;0.4;0.0;0.4;******;******;******;******;******;******;;;;;;
27;20/12/2021;05:00;0.1;0.0;0.1;0.4;0.0;0.3;******;******;******;******;******;******;;;;;;
27;20/12/2021;06:00;0.0;0.0;0.0;0.3;0.0;0.4;******;******;******;******;******;******;;;;;;
27;20/12/2021;07:00;6.1;0.0;6.0;16.8;0.0;16.4;******;******;******;******;******;******;;;;;;
27;20/12/2021;08:00;5.7;0.0;5.8;26.2;0.0;26.3;******;******;******;******;******;******;;;;;;
27;20/12/2021;09:00;2.6;0.0;2.6;23.2;0.0;23.6;******;******;******;******;******;******;;;;;;
27;20/12/2021;10:00;2.4;0.0;2.4;20.8;0.0;20.8;******;******;******;******;******;******;;;;;;
27;20/12/2021;11:00;2.4;0.0;2.4;25.1;0.0;25.1;******;******;******;******;******;******;;;;;;
